"data","nchutefezgol","diaSemana","time","gol","nchutenogol","chutes","chutesgol","possebola","passes","precisaopasses","faltas","cartaoamarelo","cartaovermelho","impedimentos","escanteios","estadio","resultado"
"24/06/21",0.09,"sex","Chapecoense",1,0.45,11,5,0.53,366,0.78,12,2,1,2,9,"casa","perdeu"
"24/06/21",0.08,"sex","América-MG",1,0.17,12,2,0.54,459,0.84,17,1,1,0,8,"casa","empatou"
"24/06/21",0.12,"sex","Ceará SC",2,0.5,16,8,0.33,262,0.67,16,3,0,1,6,"casa","venceu"
"27/06/21",0.11,"seg","Athletico-PR",2,0.28,18,5,0.62,519,0.84,12,1,0,0,6,"casa","empatou"
"24/06/21",0.11,"sex","Grêmio",2,0.32,19,6,0.47,415,0.81,21,2,0,2,7,"casa","empatou"
"27/06/21",0.07,"seg","Fluminense",1,0.33,15,5,0.46,449,0.85,14,3,1,1,8,"casa","empatou"
"27/06/21",0.16,"seg","Palmeiras",3,0.42,19,8,0.58,437,0.8,10,3,0,6,7,"casa","venceu"
"27/06/21",0.12,"seg","Juventude",1,0.5,8,4,0.35,284,0.51,17,2,0,4,5,"casa","venceu"
"27/06/21",0.18,"seg","Santos",2,0.55,11,6,0.49,406,0.79,20,4,0,1,4,"casa","venceu"
"27/06/21",0.06,"seg","Ceará SC",1,0.39,18,7,0.36,268,0.69,20,4,0,1,3,"casa","empatou"
"27/06/21",0,"seg","Grêmio",0,0.28,18,5,0.58,398,0.81,13,2,1,1,10,"casa","empatou"
"27/06/21",0,"seg","Sport Recife",0,0.12,8,1,0.44,445,0.84,11,0,0,3,3,"casa","empatou"
"27/06/21",0.08,"seg","América-MG",1,0.46,13,6,0.4,309,0.72,16,2,0,1,5,"casa","empatou"
"30/06/21",0.15,"sex","Bahia",3,0.35,20,7,0.72,605,0.89,6,4,0,3,8,"casa","perdeu"
"28/06/21",0,"qua","Atlético-GO",0,0.17,12,2,0.42,336,0.72,24,2,0,1,5,"casa","perdeu"
"30/06/21",0.14,"sex","Fortaleza",3,0.45,22,10,0.64,458,0.82,17,2,1,2,2,"casa","venceu"
"30/06/21",0.08,"sex","Fluminense",1,0.33,12,4,0.56,517,0.86,16,1,0,1,9,"casa","perdeu"
"30/06/21",0.06,"sex","Internacional",1,0.31,16,5,0.67,544,0.85,14,3,0,0,7,"casa","perdeu"
"01/07/21",0,"sáb","Bragantino",0,0.15,13,2,0.65,532,0.84,11,1,0,0,6,"casa","empatou"
"01/07/21",0.21,"sáb","Atlético-MG",4,0.47,19,9,0.46,480,0.82,13,0,0,1,4,"casa","venceu"
"30/06/21",0,"sex","Corinthians",0,0.3,10,3,0.41,388,0.78,15,1,0,1,5,"casa","empatou"
"30/06/21",0,"sex","Santos",0,0.08,13,1,0.68,592,0.84,11,1,0,1,7,"casa","empatou"
"30/06/21",0.18,"sex","Juventude",2,0.45,11,5,0.3,295,0.74,15,3,0,0,3,"casa","venceu"
"03/07/21",0.05,"seg","Corinthians",1,0.45,20,9,0.58,540,0.82,11,2,0,0,3,"casa","empatou"
"04/07/21",0,"qua","Chapecoense",0,0.14,7,1,0.47,389,0.75,14,2,0,4,9,"casa","perdeu"
"03/07/21",0.25,"seg","América-MG",2,0.5,8,4,0.27,245,0.69,13,4,0,4,2,"casa","venceu"
"03/07/21",0.12,"seg","Athletico-PR",2,0.5,16,8,0.41,364,0.78,18,3,0,3,3,"casa","venceu"
"01/07/21",0,"sáb","Cuiabá",0,0.22,9,2,0.43,418,0.86,18,3,0,2,1,"casa","perdeu"
"04/07/21",0.11,"qua","São Paulo",1,0.67,9,6,0.48,452,0.78,25,1,0,2,4,"casa","perdeu"
"04/07/21",0,"qua","Flamengo",0,0.19,21,4,0.67,579,0.88,11,2,0,0,6,"casa","perdeu"
"04/07/21",0,"qua","Sport Recife",0,0.08,13,1,0.49,414,0.85,23,2,0,0,3,"casa","perdeu"
"04/07/21",0.17,"qua","Ceará SC",2,0.42,12,5,0.64,530,0.84,23,2,0,0,4,"casa","venceu"
"04/07/21",0,"qua","Cuiabá",0,0.36,11,4,0.6,564,0.87,14,5,0,2,5,"casa","perdeu"
"06/07/21",0.11,"sex","Santos",2,0.5,18,9,0.54,503,0.86,17,2,0,2,7,"casa","venceu"
"07/07/21",0.1,"sáb","Bragantino",1,0.1,10,1,0.54,436,0.81,15,3,0,0,4,"casa","empatou"
"07/07/21",0.25,"sáb","Fortaleza",4,0.31,16,5,0.56,466,0.83,18,2,0,2,2,"casa","venceu"
"04/07/21",0,"qua","Grêmio",0,0.19,21,4,0.63,662,0.89,16,3,0,2,11,"casa","perdeu"
"07/07/21",0.12,"sáb","Bahia",1,0.25,8,2,0.53,508,0.85,19,2,0,1,3,"casa","venceu"
"07/07/21",0,"sáb","Internacional",0,0.22,9,2,0.52,416,0.76,21,2,0,0,7,"casa","perdeu"
"07/07/21",0.11,"sáb","Palmeiras",2,0.33,18,6,0.47,429,0.85,15,2,0,2,4,"casa","venceu"
"07/07/21",0,"sáb","Fluminense",0,0.31,16,5,0.64,488,0.82,24,2,0,2,4,"casa","empatou"
"07/07/21",0.17,"sáb","Atlético-MG",2,0.5,12,6,0.49,501,0.86,19,1,0,2,3,"casa","venceu"
"07/07/21",0.08,"sáb","Atlético-GO",1,0.31,13,4,0.57,513,0.87,16,4,0,0,4,"casa","empatou"
"10/07/21",0,"qua","Grêmio",0,0.18,11,2,0.51,409,0.73,12,1,0,2,5,"casa","empatou"
"10/07/21",0.09,"qua","Athletico-PR",2,0.27,22,6,0.55,490,0.83,18,0,0,0,3,"casa","empatou"
"10/07/21",0.09,"qua","Sport Recife",1,0.27,11,3,0.49,446,0.81,16,1,0,2,1,"casa","perdeu"
"08/07/21",0,"seg","Chapecoense",0,0.29,14,4,0.42,397,0.81,17,3,0,2,5,"casa","perdeu"
"10/07/21",0.21,"qua","Palmeiras",3,0.5,14,7,0.35,280,0.76,19,1,0,3,6,"casa","venceu"
"10/07/21",0,"qua","América-MG",0,0.17,12,2,0.49,386,0.76,15,1,0,3,8,"casa","perdeu"
"10/07/21",0.07,"qua","São Paulo",1,0.4,15,6,0.63,566,0.83,16,0,0,2,2,"casa","venceu"
"11/07/21",0.07,"qui","Juventude",1,0.2,15,3,0.51,454,0.84,17,2,0,1,4,"casa","empatou"
"11/07/21",0.18,"qui","Cuiabá",2,0.27,11,3,0.41,338,0.81,9,0,1,1,4,"casa","empatou"
"11/07/21",0.08,"qui","Flamengo",2,0.29,24,7,0.72,661,0.89,19,3,0,0,11,"casa","venceu"
"17/07/21",0.08,"sex","Corinthians",1,0.17,12,2,0.37,363,0.75,9,0,0,0,2,"casa","perdeu"
"17/07/21",0,"sex","Fluminense",0,0.2,10,2,0.57,549,0.86,13,1,0,0,3,"casa","perdeu"
"11/07/21",0.06,"qui","Fortaleza",1,0.25,16,4,0.43,411,0.84,13,4,0,1,7,"casa","venceu"
"17/07/21",0.05,"sex","Ceará SC",1,0.19,21,4,0.53,436,0.84,11,4,0,3,5,"casa","venceu"
"17/07/21",0,"sex","São Paulo",0,0.3,10,3,0.59,358,0.77,18,3,0,1,9,"casa","perdeu"
"18/07/21",0,"sáb","Bahia",0,0.27,11,3,0.35,332,0.81,18,5,0,0,4,"casa","perdeu"
"18/07/21",0.07,"sáb","Internacional",1,0.36,14,5,0.51,428,0.83,19,4,0,0,7,"casa","venceu"
"18/07/21",0,"sáb","Atlético-GO",0,0.09,11,1,0.58,476,0.85,8,2,0,4,4,"casa","perdeu"
"18/07/21",0.18,"sáb","Chapecoense",2,0.55,11,6,0.41,372,0.81,15,2,0,1,6,"casa","perdeu"
"18/07/21",0.18,"sáb","Bragantino",2,0.45,11,5,0.39,316,0.74,17,3,0,2,5,"casa","empatou"
"19/07/21",0,"dom","América-MG",0,0.19,16,3,0.64,468,0.81,19,1,0,2,9,"casa","perdeu"
"25/07/21",0.25,"seg","Atlético-MG",3,0.42,12,5,0.6,511,0.86,17,2,0,3,8,"casa","venceu"
"21/07/21",0.1,"qua","Cuiabá",2,0.35,20,7,0.56,444,0.83,17,5,0,0,0,"casa","venceu"
"24/07/21",0.1,"dom","Palmeiras",1,0.1,10,1,0.5,484,0.85,13,1,0,2,7,"casa","venceu"
"24/07/21",0.08,"dom","Grêmio",1,0.33,12,4,0.52,471,0.77,20,3,0,1,8,"casa","empatou"
"25/07/21",0.18,"seg","Athletico-PR",2,0.36,11,4,0.53,413,0.81,14,4,0,1,8,"casa","venceu"
"25/07/21",0,"seg","Sport Recife",0,0,12,0,0.55,415,0.8,12,4,0,2,2,"casa","empatou"
"25/07/21",0,"seg","Santos",0,0.07,29,2,0.75,659,0.89,14,2,0,3,15,"casa","perdeu"
"25/07/21",0.07,"seg","Fortaleza",1,0.29,14,4,0.34,279,0.71,21,4,0,1,3,"casa","venceu"
"25/07/21",0.42,"seg","Flamengo",5,0.67,12,8,0.58,428,0.78,23,3,0,2,7,"casa","venceu"
"26/07/21",0.08,"ter","Juventude",1,0.15,13,2,0.32,266,0.73,16,5,0,1,3,"casa","venceu"
"31/07/21",0,"seg","São Paulo",0,0.25,12,3,0.54,403,0.81,20,3,1,2,7,"casa","empatou"
"31/07/21",0,"seg","Internacional",0,0.25,12,3,0.58,510,0.81,20,1,1,2,2,"casa","empatou"
"26/07/21",0.06,"ter","Cuiabá",1,0.44,16,7,0.53,501,0.85,16,2,1,4,5,"casa","perdeu"
"31/07/21",0.08,"seg","Bragantino",1,0.25,12,3,0.53,531,0.82,13,1,0,1,4,"casa","venceu"
"01/08/21",0.14,"ter","Atlético-GO",1,0.29,7,2,0.53,388,0.73,21,4,0,1,4,"casa","empatou"
"01/08/21",0.18,"ter","Atlético-MG",2,0.27,11,3,0.61,616,0.9,14,2,1,1,4,"casa","venceu"
"01/08/21",0.11,"ter","Corinthians",1,0.33,9,3,0.34,389,0.79,7,1,0,0,3,"casa","perdeu"
"01/08/21",0,"ter","Bahia",0,0.19,21,4,0.6,512,0.86,16,2,0,0,11,"casa","perdeu"
"01/08/21",0,"ter","Chapecoense",0,0.3,20,6,0.44,361,0.77,17,0,0,3,6,"casa","perdeu"
"07/08/21",0.09,"ter","Cuiabá",1,0.18,11,2,0.4,315,0.75,15,1,1,2,4,"casa","empatou"
"07/08/21",0.1,"ter","Palmeiras",2,0.1,20,2,0.62,507,0.85,22,4,1,1,6,"casa","perdeu"
"07/08/21",0.07,"ter","Athletico-PR",1,0.4,15,6,0.52,427,0.8,12,2,0,1,8,"casa","perdeu"
"06/08/21",0,"seg","Sport Recife",0,0.41,17,7,0.38,274,0.73,17,3,0,0,9,"casa","empatou"
"01/08/21",0.25,"ter","Ceará SC",3,0.33,12,4,0.48,313,0.75,13,2,0,2,5,"casa","venceu"
"08/08/21",0,"qui","Santos",0,0.45,11,5,0.57,561,0.87,17,1,0,3,5,"casa","empatou"
"08/08/21",0.07,"qui","América-MG",1,0.47,15,7,0.44,365,0.77,17,2,0,1,4,"casa","venceu"
"08/08/21",0,"qui","Ceará SC",0,0.26,19,5,0.41,350,0.79,18,2,0,1,6,"casa","empatou"
"08/08/21",0,"qui","Flamengo",0,0.64,11,7,0.64,559,0.87,9,1,1,1,7,"casa","perdeu"
"08/08/21",0.17,"qui","Juventude",1,0.17,6,1,0.34,310,0.75,17,1,0,1,4,"casa","perdeu"
"15/08/21",0.12,"sex","Flamengo",2,0.53,17,9,0.65,637,0.87,14,4,0,2,6,"casa","venceu"
"14/08/21",0.13,"qui","Atlético-MG",2,0.4,15,6,0.67,658,0.89,14,2,0,1,11,"casa","venceu"
"09/08/21",0.1,"sex","Grêmio",2,0.15,20,3,0.54,547,0.82,14,1,0,2,9,"casa","venceu"
"14/08/21",0.2,"qui","Bragantino",1,0.2,5,1,0.54,456,0.81,14,4,0,1,2,"casa","perdeu"
"14/08/21",0.17,"qui","São Paulo",2,0.5,12,6,0.64,553,0.84,14,3,0,2,6,"casa","venceu"
"15/08/21",0.43,"sex","Corinthians",3,0.43,7,3,0.61,631,0.87,7,1,0,0,7,"casa","venceu"
"15/08/21",0.08,"sex","Fortaleza",1,0.17,12,2,0.45,390,0.82,17,2,0,4,6,"casa","empatou"
"15/08/21",0.06,"sex","Bahia",1,0.5,16,8,0.54,489,0.84,18,2,0,3,4,"casa","perdeu"
"15/08/21",0.24,"sex","Internacional",4,0.41,17,7,0.35,347,0.83,14,2,0,2,5,"casa","venceu"
"15/08/21",0.08,"sex","Cuiabá",1,0.17,12,2,0.39,331,0.83,15,1,0,2,3,"casa","venceu"
"18/08/21",0,"ter","Cuiabá",0,0.2,10,2,0.53,415,0.79,12,1,0,0,2,"casa","perdeu"
"16/08/21",0.1,"dom","Chapecoense",1,0.5,10,5,0.41,300,0.68,10,1,1,1,3,"casa","empatou"
"21/08/21",0.06,"sáb","Atlético-GO",1,0.12,16,2,0.7,559,0.85,13,2,1,1,6,"casa","empatou"
"21/08/21",0.05,"sáb","Juventude",1,0.21,19,4,0.56,495,0.84,8,1,0,0,5,"casa","empatou"
"21/08/21",0.13,"sáb","Grêmio",2,0.4,15,6,0.53,489,0.82,12,1,0,0,4,"casa","venceu"
"22/08/21",0.2,"dom","Santos",2,0.4,10,4,0.52,434,0.81,19,2,0,2,4,"casa","empatou"
"22/08/21",0,"dom","Palmeiras",0,0.23,31,7,0.66,544,0.86,8,1,0,4,13,"casa","perdeu"
"22/08/21",0,"dom","Athletico-PR",0,0.25,16,4,0.44,479,0.85,12,1,1,1,4,"casa","perdeu"
"22/08/21",0.08,"dom","Ceará SC",1,0.42,12,5,0.37,338,0.73,13,0,0,1,4,"casa","empatou"
"22/08/21",0,"dom","Sport Recife",0,0.27,15,4,0.48,382,0.76,15,2,0,0,3,"casa","perdeu"
"28/08/21",0,"seg","Sport Recife",0,0.35,20,7,0.55,415,0.81,17,0,1,1,11,"casa","empatou"
"28/08/21",0,"seg","Santos",0,0.18,11,2,0.49,445,0.87,14,4,0,3,4,"casa","perdeu"
"28/08/21",0,"seg","Grêmio",0,0.18,11,2,0.44,462,0.85,17,1,1,0,6,"casa","perdeu"
"23/08/21",0,"seg","América-MG",0,0.21,14,3,0.51,440,0.81,14,2,0,2,9,"casa","perdeu"
"23/08/21",0.11,"seg","Fluminense",1,0.33,9,3,0.34,306,0.8,16,3,0,2,6,"casa","empatou"
"29/08/21",0.2,"ter","Bragantino",1,0,5,0,0.33,333,0.75,16,3,0,1,1,"casa","empatou"
"29/08/21",0.11,"ter","América-MG",2,0.21,19,4,0.38,285,0.71,19,1,0,2,9,"casa","venceu"
"29/08/21",0,"ter","Atlético-GO",0,0.38,8,3,0.52,429,0.81,13,1,0,3,6,"casa","empatou"
"29/08/21",0.11,"ter","Juventude",1,0.22,9,2,0.39,298,0.75,15,2,0,0,3,"casa","empatou"
"28/08/21",0.12,"seg","Palmeiras",2,0.19,16,3,0.49,459,0.86,10,3,0,4,8,"casa","venceu"
"30/08/21",0.33,"qua","Fluminense",2,0.67,6,4,0.48,391,0.77,19,2,0,2,3,"casa","venceu"
"02/09/21",0.08,"sáb","Fluminense",1,0.5,12,6,0.64,579,0.87,23,2,0,1,7,"casa","empatou"
"04/09/21",0.14,"ter","Cuiabá",2,0.36,14,5,0.36,330,0.74,11,3,0,0,3,"casa","venceu"
"30/08/21",0,"qua","Fortaleza",0,0.21,19,4,0.65,539,0.85,15,2,0,2,7,"casa","empatou"
"04/09/21",0.31,"ter","Bahia",4,0.62,13,8,0.4,315,0.69,25,3,0,2,6,"casa","venceu"
"07/09/21",0.09,"sex","Chapecoense",1,0.27,11,3,0.55,519,0.84,18,0,0,1,8,"casa","perdeu"
"07/09/21",0.09,"sex","Corinthians",1,0.18,11,2,0.59,628,0.89,15,3,0,0,2,"casa","empatou"
"11/09/21",0.07,"qua","América-MG",2,0.22,27,6,0.56,426,0.81,14,1,0,3,9,"casa","venceu"
"11/09/21",0.06,"qua","Juventude",1,0.35,17,6,0.63,560,0.86,12,3,0,4,5,"casa","perdeu"
"05/09/21",0,"qua","Athletico-PR",0,0.19,16,3,0.59,481,0.86,10,1,0,2,9,"casa","empatou"
"12/09/21",0.15,"sex","Grêmio",2,0.23,13,3,0.41,359,0.78,22,0,0,0,5,"casa","venceu"
"11/09/21",0.08,"qua","Bragantino",1,0.42,12,5,0.56,501,0.87,17,4,1,2,3,"casa","perdeu"
"12/09/21",0.08,"sex","Palmeiras",1,0.42,12,5,0.59,509,0.89,14,0,1,2,7,"casa","perdeu"
"12/09/21",0,"sex","Fortaleza",0,0.29,14,4,0.48,451,0.81,13,1,0,1,5,"casa","perdeu"
"11/09/21",0,"qua","Santos",0,0.1,10,1,0.65,566,0.82,16,1,0,0,5,"casa","empatou"
"18/09/21",0,"sex","Chapecoense",0,0.2,15,3,0.54,461,0.85,16,2,0,1,8,"casa","perdeu"
"13/09/21",0,"sáb","Sport Recife",0,0.21,14,3,0.51,434,0.83,21,4,0,2,5,"casa","perdeu"
"12/09/21",0.09,"sex","Atlético-GO",1,0.45,11,5,0.52,481,0.85,10,4,0,2,4,"casa","empatou"
"12/09/21",0.25,"sex","Fluminense",2,0.62,8,5,0.42,309,0.78,16,5,0,0,4,"casa","venceu"
"18/09/21",0.07,"sex","Athletico-PR",2,0.26,27,7,0.6,479,0.86,18,5,0,0,9,"casa","venceu"
"18/09/21",0.14,"sex","Atlético-MG",3,0.41,22,9,0.6,560,0.87,18,2,0,0,6,"casa","venceu"
"19/09/21",0.06,"sáb","Internacional",1,0.28,18,5,0.59,497,0.88,12,3,1,2,8,"casa","venceu"
"18/09/21",0,"sex","Ceará SC",0,0.4,10,4,0.51,390,0.71,17,3,0,0,6,"casa","empatou"
"18/09/21",0.08,"sex","Bahia",1,0.23,13,3,0.41,372,0.74,16,1,0,0,4,"casa","empatou"
"19/09/21",0.15,"sáb","São Paulo",2,0.38,13,5,0.52,443,0.79,18,1,0,1,8,"casa","venceu"
"19/09/21",0,"sáb","Flamengo",0,0.11,9,1,0.62,534,0.85,16,3,0,2,2,"casa","perdeu"
"20/09/21",0.29,"seg","Cuiabá",2,0.43,7,3,0.59,476,0.85,15,2,1,1,1,"casa","empatou"
"22/09/21",0,"qua","São Paulo",0,0.33,6,2,0.59,452,0.78,17,3,0,4,8,"casa","empatou"
"19/09/21",0.07,"sáb","Corinthians",1,0.53,15,8,0.65,656,0.86,8,1,1,1,5,"casa","empatou"
"25/09/21",0.04,"dom","Ceará SC",1,0.33,24,8,0.59,485,0.79,8,0,0,1,8,"casa","venceu"
"26/09/21",0.12,"seg","Fluminense",2,0.38,16,6,0.43,404,0.81,11,2,0,2,4,"casa","venceu"
"26/09/21",0.17,"seg","Internacional",2,0.58,12,7,0.58,503,0.8,19,2,0,0,8,"casa","venceu"
"25/09/21",0.25,"dom","Corinthians",2,0.38,8,3,0.49,423,0.84,8,1,0,2,5,"casa","venceu"
"25/09/21",0,"dom","São Paulo",0,0,7,0,0.49,495,0.82,14,1,0,0,3,"casa","empatou"
"26/09/21",0.07,"seg","América-MG",1,0.13,15,2,0.42,369,0.76,9,1,0,5,6,"casa","empatou"
"26/09/21",0.25,"seg","Athletico-PR",4,0.31,16,5,0.54,514,0.85,17,1,0,0,3,"casa","venceu"
"26/09/21",0,"seg","Sport Recife",0,0.28,18,5,0.57,452,0.82,19,5,0,2,3,"casa","perdeu"
"26/09/21",0,"seg","Atlético-GO",0,0.19,16,3,0.57,395,0.75,10,1,0,1,8,"casa","empatou"
"02/10/21",0,"seg","Cuiabá",0,0.21,14,3,0.53,368,0.79,13,1,0,0,4,"casa","perdeu"
"26/09/21",0.5,"seg","Juventude",3,0.67,6,4,0.37,325,0.77,15,3,0,2,2,"casa","venceu"
"02/10/21",0.1,"seg","Atlético-MG",1,0.3,10,3,0.57,490,0.86,16,4,0,2,7,"casa","venceu"
"02/10/21",0.13,"seg","Bragantino",2,0.33,15,5,0.38,349,0.82,10,0,0,1,6,"casa","empatou"
"02/10/21",0,"seg","Fortaleza",0,0.29,14,4,0.68,466,0.87,14,1,0,4,10,"casa","perdeu"
"03/10/21",0.27,"ter","Flamengo",3,0.36,11,4,0.72,777,0.9,13,2,0,1,2,"casa","venceu"
"03/10/21",0.17,"ter","Chapecoense",1,0.33,6,2,0.37,345,0.72,11,1,0,1,7,"casa","empatou"
"06/10/21",0.2,"sáb","Chapecoense",2,0.4,10,4,0.34,282,0.66,12,2,0,1,4,"casa","empatou"
"06/10/21",0,"sáb","Atlético-GO",0,0.2,15,3,0.61,487,0.85,12,3,0,2,11,"casa","perdeu"
"03/10/21",0.07,"ter","Palmeiras",1,0.2,15,3,0.74,602,0.88,19,1,0,3,8,"casa","empatou"
"05/10/21",0.14,"sex","Corinthians",3,0.52,21,11,0.72,731,0.89,14,0,0,0,7,"casa","venceu"
"03/10/21",0.05,"ter","Grêmio",1,0.32,22,7,0.65,520,0.87,21,2,0,0,11,"casa","perdeu"
"06/10/21",0,"sáb","Fluminense",0,0.38,8,3,0.54,461,0.82,13,2,0,1,5,"casa","perdeu"
"06/10/21",0.21,"sáb","Sport Recife",3,0.57,14,8,0.44,468,0.88,11,2,0,1,0,"casa","venceu"
"06/10/21",0,"sáb","Ceará SC",0,0.31,16,5,0.48,337,0.77,22,5,0,1,9,"casa","empatou"
"06/10/21",0.07,"sáb","América-MG",2,0.22,27,6,0.61,436,0.85,14,2,0,1,8,"casa","venceu"
"06/10/21",0.08,"sáb","Bragantino",1,0.31,13,4,0.42,324,0.76,13,1,0,1,10,"casa","empatou"
"07/10/21",0.07,"dom","São Paulo",1,0.21,14,3,0.61,431,0.79,19,2,0,3,9,"casa","empatou"
"09/10/21",0.25,"qua","Atlético-MG",3,0.33,12,4,0.55,428,0.82,12,1,0,2,8,"casa","venceu"
"06/10/21",0.1,"sáb","Grêmio",2,0.35,20,7,0.63,571,0.84,15,2,0,0,7,"casa","empatou"
"09/10/21",0.09,"qua","Sport Recife",1,0.27,11,3,0.33,340,0.81,14,3,0,1,7,"casa","venceu"
"09/10/21",0,"qua","Fluminense",0,0.07,14,1,0.53,419,0.83,15,2,0,3,3,"casa","empatou"
"09/10/21",0.1,"qua","Palmeiras",2,0.3,20,6,0.56,457,0.82,14,1,0,4,8,"casa","perdeu"
"09/10/21",0,"qua","Athletico-PR",0,0.19,16,3,0.59,482,0.84,14,1,0,1,5,"casa","perdeu"
"09/10/21",0.07,"qua","Juventude",1,0.36,14,5,0.59,428,0.8,24,6,0,0,3,"casa","empatou"
"09/10/21",0,"qua","Fortaleza",0,0.33,6,2,0.39,343,0.79,10,0,1,3,3,"casa","perdeu"
"10/10/21",0.33,"qui","Internacional",5,0.73,15,11,0.51,434,0.83,16,3,0,1,7,"casa","venceu"
"12/10/21",0.09,"dom","Bragantino",1,0.27,11,3,0.39,308,0.78,12,1,1,0,5,"casa","venceu"
"13/10/21",0.21,"seg","Atlético-MG",3,0.43,14,6,0.6,500,0.87,10,2,0,0,4,"casa","venceu"
"10/10/21",0.08,"qui","Santos",1,0.38,13,5,0.6,446,0.82,14,4,0,1,9,"casa","venceu"
"11/10/21",0,"sex","Cuiabá",0,0.4,15,6,0.34,299,0.74,14,2,0,1,4,"casa","empatou"
"12/10/21",0,"dom","Bahia",0,0.29,17,5,0.52,375,0.83,22,4,0,3,14,"casa","empatou"
"13/10/21",0.3,"seg","Internacional",3,0.6,10,6,0.49,355,0.74,21,1,0,2,4,"casa","venceu"
"13/10/21",0.05,"seg","Chapecoense",1,0.3,20,6,0.37,313,0.71,17,4,0,3,5,"casa","empatou"
"13/10/21",0.21,"seg","Flamengo",3,0.43,14,6,0.64,553,0.87,17,2,0,0,6,"casa","venceu"
"13/10/21",0.12,"seg","Corinthians",1,0.12,8,1,0.54,568,0.9,4,1,0,1,8,"casa","venceu"
"13/10/21",0.05,"seg","Fortaleza",1,0.36,22,8,0.47,393,0.8,13,2,0,0,10,"casa","venceu"
"16/10/21",0,"sex","América-MG",0,0.4,15,6,0.55,382,0.75,12,1,0,3,8,"casa","empatou"
"14/10/21",0.06,"ter","Cuiabá",1,0.5,16,8,0.55,491,0.84,14,4,0,2,2,"casa","venceu"
"14/10/21",0.04,"ter","São Paulo",1,0.35,23,8,0.64,422,0.8,18,3,0,3,10,"casa","empatou"
"16/10/21",0.12,"sex","Chapecoense",1,0.12,8,1,0.37,291,0.72,20,3,0,2,3,"casa","perdeu"
"17/10/21",0,"sáb","Athletico-PR",0,0.38,16,6,0.52,439,0.83,22,2,0,0,6,"casa","perdeu"
"17/10/21",0.09,"sáb","Ceará SC",2,0.39,23,9,0.59,458,0.79,13,2,0,2,11,"casa","empatou"
"17/10/21",0.21,"sáb","Grêmio",3,0.5,14,7,0.55,492,0.82,24,1,0,1,6,"casa","venceu"
"17/10/21",0.22,"sáb","Atlético-GO",2,0.44,9,4,0.36,335,0.77,8,1,0,1,3,"casa","venceu"
"17/10/21",0,"sáb","Sport Recife",0,0.21,14,3,0.46,385,0.77,14,1,0,0,8,"casa","empatou"
"17/10/21",0.06,"sáb","Palmeiras",1,0.19,16,3,0.53,449,0.88,13,3,0,4,5,"casa","venceu"
"21/10/21",0.11,"qui","Internacional",1,0.44,9,4,0.42,353,0.77,18,5,0,1,1,"casa","empatou"
"18/10/21",0.12,"dom","São Paulo",1,0.25,8,2,0.45,420,0.81,21,3,0,4,6,"casa","venceu"
"17/10/21",0,"sáb","Flamengo",0,0.25,16,4,0.71,691,0.86,12,1,0,1,12,"casa","empatou"
"20/10/21",0.07,"qua","Ceará SC",1,0.36,14,5,0.47,368,0.82,19,4,0,2,7,"casa","perdeu"
"23/10/21",0,"sáb","Santos",0,0.43,14,6,0.49,431,0.8,10,1,1,1,3,"casa","perdeu"
"24/10/21",0.1,"seg","Atlético-MG",2,0.43,21,9,0.54,487,0.85,12,0,0,1,7,"casa","venceu"
"23/10/21",0.19,"sáb","Fortaleza",3,0.44,16,7,0.54,442,0.84,13,2,0,0,4,"casa","venceu"
"24/10/21",0.18,"seg","Internacional",2,0.55,11,6,0.49,482,0.84,23,3,1,4,3,"casa","empatou"
"23/10/21",0.27,"sáb","Fluminense",3,0.55,11,6,0.27,206,0.64,22,6,0,1,5,"casa","venceu"
"23/10/21",0,"sáb","Juventude",0,0.31,26,8,0.63,496,0.87,15,1,0,0,9,"casa","empatou"
"27/10/21",0.18,"qui","Santos",2,0.45,11,5,0.44,385,0.76,18,2,0,0,2,"casa","venceu"
"25/10/21",0.05,"ter","Palmeiras",2,0.43,37,16,0.65,472,0.84,10,1,0,1,23,"casa","venceu"
"24/10/21",0.2,"seg","Bahia",3,0.4,15,6,0.53,519,0.87,6,1,0,0,4,"casa","venceu"
"24/10/21",0.06,"seg","Bragantino",1,0.31,16,5,0.44,357,0.8,14,3,0,1,3,"casa","venceu"
"25/10/21",0.18,"ter","Atlético-GO",2,0.55,11,6,0.46,360,0.79,11,2,0,0,3,"casa","venceu"
"30/10/21",0,"seg","Juventude",0,0.17,18,3,0.6,475,0.82,13,2,0,2,7,"casa","empatou"
"30/10/21",0.12,"seg","Flamengo",1,0.38,8,3,0.37,269,0.7,22,4,0,1,2,"casa","venceu"
"27/10/21",0.08,"qui","Bahia",1,0.54,13,7,0.55,410,0.83,19,3,0,0,8,"casa","empatou"
"28/10/21",0.19,"sáb","Bragantino",3,0.19,16,3,0.45,387,0.82,17,3,0,0,8,"casa","venceu"
"30/10/21",0,"seg","Athletico-PR",0,0.21,29,6,0.67,584,0.83,11,1,0,0,8,"casa","perdeu"
"31/10/21",0.12,"ter","Ceará SC",1,0.25,8,2,0.27,217,0.7,8,4,1,1,4,"casa","venceu"
"31/10/21",0.07,"ter","Grêmio",1,0.33,15,5,0.49,397,0.8,26,5,0,2,4,"casa","perdeu"
"31/10/21",0.05,"ter","São Paulo",1,0.38,21,8,0.53,494,0.85,17,0,0,4,5,"casa","venceu"
