"nchutefezgol","gol","nchutenogol","chutes","chutesgol","possebola","passes","precisaopasses","faltas","cartaoamarelo","cartaovermelho","impedimentos","escanteios","data","diaSemana","time","estadio","resultado"
0,0,0.33,11,3,0.52,457,0.82,15,2,0,0,3,"24/11/21","qui","Internacional","fora","perdeu"
0,0,0.29,14,4,0.54,483,0.85,17,4,0,0,4,"09/12/21","seg","Internacional","fora","perdeu"
0,0,0.29,11,4,0.56,474,0.82,18,5,0,0,4,"10/04/22","qui","Internacional","fora","perdeu"
0,0,0.25,6,1,0.56,491,0.85,18,5,0,0,3,"23/04/22","sáb","Internacional","fora","venceu"
0,0,0.25,6,1,0.48,474,0.78,18,4,0,0,3,"08/05/22","qui","Internacional","fora","empatou"
0.09,1,0.3,18,4,0.61,559,0.87,13,1,0,1,5,"08/06/19","qui","Cruzeiro","casa","empatou"
0.06,1,0.28,20,6,0.61,519,0.84,13,1,0,1,8,"14/07/19","sáb","Cruzeiro","casa","empatou"
0,0,0.17,18,3,0.45,454,0.84,12,1,0,2,8,"18/08/19","dom","Cruzeiro","casa","venceu"
0,0,0.28,21,7,0.45,454,0.87,12,1,0,2,8,"01/09/19","qua","Cruzeiro","casa","venceu"
0.09,1,0.27,11,3,0.57,501,0.89,14,2,0,2,5,"08/09/19","sex","Cruzeiro","casa","perdeu"
0.09,1,0.42,19,8,0.57,571,0.91,14,2,0,1,7,"21/09/19","dom","Cruzeiro","casa","perdeu"
0.09,1,0.33,11,3,0.52,501,0.89,11,2,0,2,3,"05/10/19","qua","Cruzeiro","casa","empatou"
0.06,1,0.33,16,5,0.52,470,0.81,11,2,0,0,3,"09/10/19","seg","Cruzeiro","casa","empatou"
0.06,1,0.33,16,5,0.51,459,0.8,17,4,0,3,2,"16/10/19","qua","Cruzeiro","casa","venceu"
0.06,1,0.31,16,5,0.51,459,0.8,18,4,0,3,3,"03/11/19","qua","Cruzeiro","casa","empatou"
0.06,1,0.29,17,5,0.51,459,0.8,17,2,0,3,3,"10/11/19","sex","Cruzeiro","casa","empatou"
0.06,1,0.18,16,2,0.59,426,0.8,16,2,0,3,4,"18/11/19","seg","Cruzeiro","casa","empatou"
0,0,0.19,16,3,0.64,489,0.86,14,2,0,1,4,"28/11/19","dom","Cruzeiro","casa","perdeu"
0,0,0.19,16,3,0.73,525,0.84,9,1,0,1,9,"08/12/19","sex","Cruzeiro","casa","perdeu"
0,0,0.33,16,3,0.73,525,0.86,11,0,0,1,9,"27/04/19","seg","Cruzeiro","fora","perdeu"
0,0,0.43,9,3,0.57,505,0.84,11,0,0,1,4,"12/05/19","sáb","Cruzeiro","fora","perdeu"
0.07,1,0.43,9,3,0.46,442,0.82,14,0,1,1,3,"18/05/19","sáb","Cruzeiro","fora","perdeu"
0.25,1,0.5,4,3,0.46,442,0.8,14,2,1,1,2,"02/06/19","qua","Cruzeiro","fora","empatou"
0.07,1,0.43,14,4,0.46,442,0.82,12,2,0,1,3,"12/06/19","ter","Cruzeiro","fora","perdeu"
0.08,1,0.33,12,4,0.54,442,0.84,12,3,0,2,5,"20/07/19","dom","Cruzeiro","fora","empatou"
0.07,1,0.33,12,4,0.54,426,0.84,12,3,0,2,5,"04/08/19","qui","Cruzeiro","fora","perdeu"
0,0,0.33,12,4,0.54,426,0.86,13,3,0,2,5,"11/08/19","sex","Cruzeiro","fora","empatou"
0,0,0.42,14,5,0.51,386,0.79,13,1,0,2,5,"25/08/19","ter","Cruzeiro","fora","empatou"
0.08,1,0.43,14,6,0.53,497,0.86,14,3,0,2,4,"14/09/19","sex","Cruzeiro","fora","perdeu"
0.08,1,0.43,13,6,0.51,386,0.77,15,3,0,1,4,"25/09/19","sex","Cruzeiro","fora","empatou"
0,0,0.43,13,3,0.53,461,0.78,17,3,0,1,4,"30/09/19","qui","Cruzeiro","fora","perdeu"
0,0,0.21,11,3,0.54,461,0.78,19,3,0,2,4,"13/10/19","sáb","Cruzeiro","fora","empatou"
0,0,0.21,14,3,0.54,461,0.78,17,3,0,2,7,"19/10/19","sáb","Cruzeiro","fora","venceu"
0.06,1,0.33,14,5,0.45,394,0.78,18,1,0,0,7,"31/10/19","dom","Cruzeiro","fora","venceu"
0.14,2,0.36,14,5,0.43,331,0.75,15,1,0,0,4,"23/11/19","dom","Cruzeiro","fora","perdeu"
0.14,2,0.36,9,3,0.43,356,0.75,18,2,0,1,4,"02/12/19","qui","Cruzeiro","fora","perdeu"
0.11,1,0.22,9,2,0.43,356,0.78,19,3,0,1,4,"05/12/19","seg","Cruzeiro","fora","perdeu"
0.08,1,0.25,12,3,0.53,478,0.87,12,2,0,1,2,"12/06/19","ter","Fortaleza","casa","venceu"
0.08,1,0.25,12,3,0.53,478,0.87,10,1,0,1,6,"13/07/19","sex","Fortaleza","casa","venceu"
0.14,2,0.36,12,4,0.46,361,0.83,10,1,0,0,5,"28/07/19","qua","Fortaleza","casa","perdeu"
0.14,2,0.36,14,4,0.46,361,0.83,15,2,0,1,5,"17/08/19","sáb","Fortaleza","casa","perdeu"
0.07,1,0.27,14,4,0.48,408,0.87,15,2,0,0,5,"01/09/19","qua","Fortaleza","casa","venceu"
0.07,1,0.27,14,3,0.52,408,0.87,18,2,0,0,5,"07/09/19","qua","Fortaleza","casa","perdeu"
0,0,0.27,15,4,0.52,413,0.86,14,1,0,0,5,"22/09/19","seg","Fortaleza","casa","perdeu"
0,0,0.27,12,3,0.46,389,0.82,16,3,0,1,5,"30/09/19","qui","Fortaleza","casa","venceu"
0,0,0.19,16,3,0.45,410,0.85,15,3,0,1,5,"09/10/19","seg","Fortaleza","casa","venceu"
0.06,1,0.19,12,3,0.45,410,0.84,16,4,0,1,5,"16/10/19","qua","Fortaleza","casa","perdeu"
0.17,1,0.5,10,3,0.45,410,0.84,15,3,0,2,4,"19/10/19","sáb","Fortaleza","casa","venceu"
0.2,2,0.5,10,5,0.4,341,0.8,13,4,0,2,2,"02/11/19","ter","Fortaleza","casa","empatou"
0.17,2,0.5,10,5,0.4,341,0.8,13,3,0,1,4,"10/11/19","sex","Fortaleza","casa","venceu"
0.11,2,0.33,10,5,0.4,341,0.8,13,4,0,1,3,"17/11/19","dom","Fortaleza","casa","venceu"
0.11,2,0.33,15,6,0.59,433,0.85,13,3,0,0,4,"28/11/19","dom","Fortaleza","casa","venceu"
0.18,2,0.27,11,3,0.37,283,0.76,13,2,0,0,4,"08/12/19","sex","Fortaleza","casa","venceu"
0.2,2,0.4,11,4,0.57,417,0.84,10,2,0,1,4,"08/08/20","qua","Fortaleza","casa","perdeu"
0.18,2,0.27,11,3,0.43,414,0.84,14,2,0,1,4,"16/08/20","sáb","Fortaleza","casa","empatou"
0,0,0.27,11,3,0.57,417,0.86,9,2,0,2,4,"29/08/20","seg","Fortaleza","casa","venceu"
0,0,0.27,12,3,0.59,561,0.87,14,2,0,1,4,"09/09/20","dom","Fortaleza","casa","venceu"
0.08,1,0.33,12,4,0.59,561,0.87,22,2,0,0,4,"19/09/20","sex","Fortaleza","casa","venceu"
0.08,1,0.33,12,4,0.53,410,0.87,22,2,0,0,3,"04/10/20","qua","Fortaleza","casa","empatou"
0.08,1,0.31,12,4,0.53,410,0.85,9,5,0,1,6,"07/10/20","sáb","Fortaleza","casa","venceu"
0.08,1,0.31,12,3,0.42,318,0.76,9,2,0,1,3,"18/10/20","sáb","Fortaleza","casa","venceu"
0.2,2,0.4,10,4,0.52,464,0.82,9,2,0,1,1,"31/10/20","seg","Fortaleza","casa","perdeu"
0.2,2,0.4,7,3,0.43,387,0.82,14,2,1,0,1,"14/11/20","qui","Fortaleza","casa","perdeu"
0.17,2,0.4,10,4,0.49,395,0.82,14,2,0,0,2,"26/11/20","sex","Fortaleza","casa","empatou"
0.07,1,0.42,12,5,0.49,395,0.83,15,2,0,1,2,"02/12/20","sex","Fortaleza","casa","empatou"
0.07,1,0.42,13,5,0.49,395,0.83,15,2,0,2,2,"20/12/20","dom","Fortaleza","casa","perdeu"
0,0,0.38,13,5,0.61,402,0.82,17,2,1,2,3,"26/12/20","dom","Fortaleza","casa","empatou"
0,0,0.36,11,4,0.45,343,0.79,18,2,1,1,4,"09/01/21","qua","Fortaleza","casa","empatou"
0,0,0.36,11,4,0.55,402,0.82,18,3,0,1,4,"21/01/21","qui","Fortaleza","casa","venceu"
0,0,0.36,11,4,0.47,340,0.79,20,3,0,3,4,"04/02/21","sáb","Fortaleza","casa","venceu"
0.2,2,0.36,14,5,0.54,400,0.83,18,3,0,3,4,"10/02/21","dom","Fortaleza","casa","venceu"
0.2,3,0.41,15,7,0.47,390,0.82,18,2,0,1,5,"20/02/21","sex","Fortaleza","casa","perdeu"
0.18,3,0.41,15,7,0.54,400,0.83,15,2,0,0,4,"06/06/21","qua","Fortaleza","casa","venceu"
0.18,3,0.41,14,7,0.52,390,0.82,15,2,0,1,2,"13/06/21","sex","Fortaleza","casa","venceu"
0.08,1,0.54,13,7,0.59,480,0.84,19,3,0,2,2,"20/06/21","dom","Fortaleza","casa","empatou"
0.08,1,0.54,14,7,0.59,480,0.84,19,3,0,2,3,"30/06/21","sex","Fortaleza","casa","venceu"
0.08,1,0.45,16,7,0.63,480,0.84,17,3,0,2,3,"07/07/21","sáb","Fortaleza","casa","venceu"
0.14,3,0.31,16,5,0.63,466,0.83,17,2,0,2,2,"11/07/21","qui","Fortaleza","casa","venceu"
0.14,3,0.31,16,5,0.56,458,0.83,17,2,0,2,2,"25/07/21","seg","Fortaleza","casa","venceu"
0.07,1,0.29,16,4,0.43,411,0.83,18,4,0,1,3,"15/08/21","sex","Fortaleza","casa","empatou"
0.07,1,0.25,14,4,0.43,390,0.82,17,4,0,1,6,"30/08/21","qua","Fortaleza","casa","empatou"
0.07,1,0.21,14,4,0.45,390,0.82,17,2,0,2,6,"12/09/21","sex","Fortaleza","casa","perdeu"
0,0,0.21,14,4,0.48,451,0.82,15,2,0,2,6,"02/10/21","seg","Fortaleza","casa","perdeu"
0,0,0.29,14,4,0.65,466,0.85,14,1,0,2,7,"09/10/21","qua","Fortaleza","casa","perdeu"
0,0,0.29,14,4,0.48,451,0.81,13,1,0,3,5,"13/10/21","seg","Fortaleza","casa","venceu"
0,0,0.33,14,4,0.47,393,0.8,13,1,0,3,10,"23/10/21","sáb","Fortaleza","casa","venceu"
0.05,1,0.36,16,7,0.47,393,0.8,13,2,0,0,4,"10/11/21","dom","Fortaleza","casa","empatou"
0.07,1,0.36,16,7,0.47,393,0.8,13,2,0,0,6,"17/11/21","ter","Fortaleza","casa","perdeu"
0.07,1,0.44,16,7,0.54,402,0.8,14,2,0,1,5,"20/11/21","sáb","Fortaleza","casa","venceu"
0.07,1,0.38,15,3,0.4,333,0.77,15,3,0,2,5,"03/12/21","dom","Fortaleza","casa","venceu"
0.07,1,0.38,15,4,0.53,402,0.8,20,2,0,2,5,"09/12/21","seg","Fortaleza","casa","venceu"
0.12,1,0.38,14,4,0.52,338,0.8,20,3,0,2,5,"10/04/22","qui","Fortaleza","casa","perdeu"
0.07,1,0.27,15,5,0.53,411,0.84,20,2,0,2,6,"08/05/22","qui","Fortaleza","casa","empatou"
0.08,1,0.25,14,5,0.54,383,0.8,16,2,0,3,7,"28/04/19","qua","Fortaleza","fora","perdeu"
0,0,0.25,12,5,0.54,383,0.79,16,2,0,1,7,"05/05/19","qui","Fortaleza","fora","perdeu"
0,0,0.25,12,3,0.47,383,0.79,16,2,0,1,4,"19/05/19","dom","Fortaleza","fora","venceu"
0,0,0.62,12,5,0.47,395,0.79,16,2,0,1,4,"01/06/19","ter","Fortaleza","fora","perdeu"
0,0,0.4,12,4,0.43,395,0.86,12,1,0,1,4,"08/06/19","qui","Fortaleza","fora","perdeu"
0,0,0.4,10,4,0.35,343,0.78,7,1,0,1,2,"21/07/19","seg","Fortaleza","fora","empatou"
0,0,0.4,10,4,0.35,343,0.8,7,4,0,0,2,"03/08/19","ter","Fortaleza","fora","perdeu"
0.09,1,0.4,10,4,0.48,385,0.8,12,4,1,0,2,"12/08/19","dom","Fortaleza","fora","venceu"
0.2,2,0.4,10,4,0.48,427,0.81,13,1,0,2,3,"25/08/19","ter","Fortaleza","fora","empatou"
0.33,2,0.5,9,4,0.48,427,0.81,16,1,0,2,4,"15/09/19","sáb","Fortaleza","fora","empatou"
0.33,2,0.5,9,3,0.46,336,0.77,13,1,0,0,5,"26/09/19","sáb","Fortaleza","fora","perdeu"
0.11,1,0.27,9,3,0.39,321,0.77,11,1,0,0,7,"05/10/19","qua","Fortaleza","fora","perdeu"
0.11,1,0.27,9,2,0.38,321,0.79,11,1,0,0,7,"13/10/19","sáb","Fortaleza","fora","perdeu"
0.09,1,0.29,7,2,0.38,301,0.79,14,2,0,1,3,"30/10/19","sáb","Fortaleza","fora","venceu"
0.14,1,0.29,7,2,0.41,301,0.8,14,2,0,0,3,"06/11/19","dom","Fortaleza","fora","perdeu"
0.13,2,0.53,11,6,0.41,388,0.81,10,3,0,1,4,"24/11/19","ter","Fortaleza","fora","empatou"
0.27,2,0.53,11,6,0.41,388,0.81,10,2,0,1,4,"01/12/19","qua","Fortaleza","fora","venceu"
0.18,2,0.53,11,6,0.41,366,0.79,12,3,0,1,6,"04/12/19","dom","Fortaleza","fora","empatou"
0.18,2,0.5,11,4,0.41,366,0.79,12,2,0,1,3,"13/08/20","ter","Fortaleza","fora","perdeu"
0,0,0.31,12,4,0.42,411,0.85,15,2,0,1,6,"19/08/20","ter","Fortaleza","fora","venceu"
0,0,0.25,13,3,0.48,411,0.85,15,2,0,2,6,"26/08/20","qui","Fortaleza","fora","empatou"
0.1,1,0.25,12,3,0.48,410,0.81,15,2,0,3,6,"02/09/20","sex","Fortaleza","fora","perdeu"
0.1,1,0.23,10,3,0.52,410,0.81,15,2,0,2,6,"05/09/20","ter","Fortaleza","fora","perdeu"
0.1,1,0.3,5,2,0.4,405,0.81,18,2,0,4,3,"13/09/20","sex","Fortaleza","fora","empatou"
0.25,1,0.5,4,2,0.43,424,0.85,18,2,0,2,3,"27/09/20","seg","Fortaleza","fora","empatou"
0.25,1,0.5,4,2,0.43,369,0.85,20,1,0,1,3,"10/10/20","qua","Fortaleza","fora","empatou"
0.08,1,0.25,12,2,0.45,424,0.86,13,1,0,0,4,"07/11/20","ter","Fortaleza","fora","perdeu"
0.08,1,0.25,12,3,0.45,369,0.85,14,1,0,1,4,"11/11/20","dom","Fortaleza","fora","perdeu"
0.09,1,0.17,11,2,0.55,498,0.86,12,2,0,2,4,"19/11/20","qua","Fortaleza","fora","empatou"
0.09,1,0.28,11,5,0.53,394,0.82,14,2,0,2,7,"22/11/20","dom","Fortaleza","fora","venceu"
0.12,1,0.28,11,5,0.53,394,0.82,15,1,0,2,7,"12/12/20","qui","Fortaleza","fora","perdeu"
0.08,1,0.38,13,5,0.47,388,0.78,18,1,0,2,5,"06/01/21","sáb","Fortaleza","fora","perdeu"
0.08,1,0.38,13,5,0.47,388,0.78,15,1,0,2,5,"17/01/21","sáb","Fortaleza","fora","perdeu"
0.08,1,0.2,13,2,0.55,443,0.83,17,2,0,1,5,"24/01/21","dom","Fortaleza","fora","perdeu"
0,0,0.2,11,2,0.55,443,0.83,13,1,0,1,5,"31/01/21","ter","Fortaleza","fora","perdeu"
0,0,0.25,10,2,0.55,395,0.82,15,1,0,2,1,"14/02/21","sex","Fortaleza","fora","perdeu"
0,0,0.25,5,1,0.32,301,0.78,13,1,0,2,4,"25/02/21","sex","Fortaleza","fora","perdeu"
0,0,0.22,5,1,0.32,301,0.78,12,1,0,1,4,"30/05/21","ter","Fortaleza","fora","venceu"
0,0,0.22,9,2,0.45,329,0.82,12,3,0,1,4,"17/06/21","qua","Fortaleza","fora","empatou"
0,0,0.22,9,2,0.45,329,0.82,13,1,0,3,4,"23/06/21","qua","Fortaleza","fora","perdeu"
0.1,1,0.28,10,5,0.43,298,0.73,15,1,0,3,4,"27/06/21","seg","Fortaleza","fora","empatou"
0,0,0.4,10,5,0.42,298,0.73,13,1,0,3,4,"03/07/21","seg","Fortaleza","fora","perdeu"
0.07,1,0.4,15,5,0.42,301,0.73,14,3,0,2,4,"17/07/21","sex","Fortaleza","fora","venceu"
0.07,1,0.4,15,4,0.42,301,0.72,14,3,0,1,5,"07/08/21","ter","Fortaleza","fora","venceu"
0.11,1,0.4,15,4,0.41,324,0.77,14,2,0,1,4,"01/08/21","ter","Fortaleza","fora","perdeu"
0.11,1,0.4,15,6,0.41,324,0.77,13,2,0,1,5,"21/08/21","sáb","Fortaleza","fora","empatou"
0.06,1,0.29,16,6,0.44,331,0.79,12,1,0,2,9,"04/09/21","ter","Fortaleza","fora","perdeu"
0.06,1,0.29,18,6,0.52,395,0.79,9,1,0,1,9,"19/09/21","sáb","Fortaleza","fora","perdeu"
0.06,1,0.33,16,5,0.44,395,0.79,9,1,0,1,4,"26/09/21","seg","Fortaleza","fora","venceu"
0.07,1,0.45,15,6,0.43,363,0.78,14,1,0,0,4,"06/10/21","sáb","Fortaleza","fora","venceu"
0.07,1,0.45,11,5,0.43,363,0.79,15,2,0,0,4,"16/10/21","sex","Fortaleza","fora","venceu"
0.14,2,0.4,14,5,0.46,403,0.79,14,2,0,0,3,"30/10/21","seg","Fortaleza","fora","perdeu"
0.14,2,0.4,12,5,0.55,403,0.79,16,2,0,2,4,"06/11/21","ter","Fortaleza","fora","perdeu"
0.08,1,0.36,12,5,0.55,401,0.79,19,3,0,2,4,"13/11/21","qui","Fortaleza","fora","perdeu"
0,0,0.22,12,2,0.55,401,0.79,19,4,0,2,5,"25/11/21","sex","Fortaleza","fora","perdeu"
0,0,0.18,11,2,0.44,367,0.79,15,3,0,2,4,"06/12/21","qui","Fortaleza","fora","perdeu"
0,0,0.18,13,2,0.56,437,0.82,15,3,0,2,4,"17/04/22","sáb","Fortaleza","fora","perdeu"
0,0,0.23,11,3,0.48,453,0.77,15,3,0,3,4,"01/05/22","ter","Fortaleza","fora","perdeu"
0.11,1,0.44,9,4,0.57,482,0.84,11,3,0,0,3,"02/06/19","qua","Botafogo","casa","venceu"
0.11,1,0.25,8,2,0.57,469,0.84,13,2,0,0,4,"12/06/19","ter","Botafogo","casa","perdeu"
0,0,0.25,8,2,0.56,463,0.84,13,2,0,1,4,"21/07/19","seg","Botafogo","casa","perdeu"
0,0,0.12,8,1,0.51,463,0.85,12,1,0,1,4,"11/08/19","sex","Botafogo","casa","venceu"
0,0,0.43,9,3,0.47,441,0.85,11,1,0,1,7,"26/08/19","qua","Botafogo","casa","empatou"
0,0,0.13,13,2,0.51,441,0.84,12,2,0,1,7,"08/09/19","sex","Botafogo","casa","venceu"
0.15,2,0.46,13,6,0.47,435,0.84,13,3,0,1,5,"21/09/19","dom","Botafogo","casa","perdeu"
0.07,1,0.36,14,5,0.54,442,0.84,14,3,0,2,2,"06/10/19","qui","Botafogo","casa","perdeu"
0.07,1,0.45,11,5,0.47,435,0.82,14,4,0,2,2,"09/10/19","seg","Botafogo","casa","venceu"
0.07,1,0.45,12,5,0.46,410,0.79,20,4,0,2,5,"21/10/19","ter","Botafogo","casa","venceu"
0.12,2,0.45,12,5,0.43,389,0.79,20,4,0,2,5,"31/10/19","dom","Botafogo","casa","perdeu"
0.12,2,0.29,17,5,0.43,389,0.8,18,2,0,2,5,"07/11/19","seg","Botafogo","casa","perdeu"
0,0,0.29,17,4,0.43,389,0.8,16,2,0,1,4,"11/11/19","sáb","Botafogo","casa","venceu"
0,0,0.24,17,4,0.37,295,0.78,16,4,0,1,4,"24/11/19","ter","Botafogo","casa","venceu"
0.12,1,0.33,8,4,0.29,239,0.64,16,4,0,1,2,"30/11/19","ter","Botafogo","casa","perdeu"
0.12,1,0.24,8,4,0.37,295,0.78,11,4,0,2,4,"08/12/19","sex","Botafogo","casa","empatou"
0.07,1,0.13,8,2,0.44,374,0.8,11,2,0,2,3,"19/08/20","ter","Botafogo","casa","venceu"
0.07,1,0.13,10,2,0.44,374,0.8,9,2,0,1,5,"29/08/20","seg","Botafogo","casa","perdeu"
0.07,1,0.29,10,2,0.47,394,0.84,12,2,0,1,5,"02/09/20","sex","Botafogo","casa","empatou"
0,0,0.35,10,5,0.47,471,0.84,14,2,0,1,6,"13/09/20","sex","Botafogo","casa","perdeu"
0,0,0.35,17,6,0.49,471,0.84,18,2,0,1,5,"20/09/20","dom","Botafogo","casa","empatou"
0,0,0.35,17,6,0.49,426,0.83,18,2,0,0,6,"30/09/20","sex","Botafogo","casa","perdeu"
0.07,1,0.14,15,2,0.49,426,0.83,18,2,0,0,8,"04/10/20","qua","Botafogo","casa","empatou"
0.06,1,0.14,15,2,0.52,385,0.8,18,2,0,0,8,"07/10/20","sáb","Botafogo","casa","venceu"
0.07,1,0.36,15,4,0.52,385,0.8,18,2,0,0,7,"19/10/20","dom","Botafogo","casa","empatou"
0.06,1,0.36,17,6,0.52,385,0.8,18,2,0,0,7,"31/10/20","seg","Botafogo","casa","empatou"
0.17,2,0.36,12,6,0.61,493,0.84,17,3,0,1,4,"16/11/20","dom","Botafogo","casa","perdeu"
0.08,1,0.26,12,6,0.61,493,0.84,17,2,0,2,7,"22/11/20","dom","Botafogo","casa","perdeu"
0.08,1,0.32,12,6,0.61,481,0.85,17,1,0,2,7,"05/12/20","ter","Botafogo","casa","perdeu"
0.05,1,0.25,13,3,0.59,439,0.81,16,1,0,2,7,"27/12/20","seg","Botafogo","casa","perdeu"
0,0,0.23,13,3,0.46,451,0.78,18,1,0,2,5,"06/01/21","sáb","Botafogo","casa","perdeu"
0,0,0.23,13,3,0.46,451,0.78,16,1,0,2,3,"20/01/21","ter","Botafogo","casa","perdeu"
0,0,0.29,17,5,0.48,451,0.78,17,2,0,2,3,"05/02/21","seg","Botafogo","casa","perdeu"
0,0,0.29,24,6,0.62,506,0.85,14,2,0,3,3,"08/02/21","qui","Botafogo","casa","perdeu"
0.06,1,0.29,18,6,0.48,409,0.85,14,1,0,2,5,"22/02/21","seg","Botafogo","casa","venceu"
0.05,1,0.33,19,6,0.47,428,0.85,12,1,0,2,5,"10/04/22","qui","Botafogo","casa","perdeu"
0.11,1,0.42,18,6,0.47,428,0.85,12,1,0,1,4,"01/05/22","ter","Botafogo","casa","empatou"
0.06,1,0.42,17,4,0.56,428,0.84,12,2,0,2,4,"27/04/19","seg","Botafogo","fora","perdeu"
0.06,1,0.24,11,4,0.61,474,0.84,7,2,0,1,2,"11/05/19","qui","Botafogo","fora","venceu"
0.06,1,0.24,11,3,0.61,402,0.83,12,4,0,2,3,"19/05/19","dom","Botafogo","fora","perdeu"
0,0,0.33,9,2,0.69,571,0.87,12,4,0,1,3,"09/06/19","sex","Botafogo","fora","venceu"
0.11,1,0.33,9,3,0.61,520,0.87,12,3,0,0,3,"14/07/19","sáb","Botafogo","fora","empatou"
0,0,0.33,8,2,0.61,571,0.88,10,1,0,0,3,"28/07/19","qua","Botafogo","fora","perdeu"
0.15,2,0.25,12,3,0.58,520,0.88,10,1,0,0,3,"04/08/19","qui","Botafogo","fora","venceu"
0.17,2,0.25,9,3,0.4,368,0.78,11,1,0,0,3,"17/08/19","sáb","Botafogo","fora","perdeu"
0.17,2,0.38,9,3,0.4,368,0.78,13,2,0,2,2,"31/08/19","ter","Botafogo","fora","perdeu"
0.12,2,0.41,9,5,0.51,496,0.85,11,3,0,1,1,"14/09/19","sex","Botafogo","fora","empatou"
0,0,0.38,8,3,0.57,545,0.87,6,3,0,1,1,"25/09/19","sex","Botafogo","fora","perdeu"
0,0,0.33,3,1,0.51,496,0.85,6,1,0,1,1,"30/09/19","qui","Botafogo","fora","perdeu"
0,0,0.33,3,1,0.55,502,0.84,9,1,0,1,1,"12/10/19","sex","Botafogo","fora","perdeu"
0,0,0.33,6,1,0.51,422,0.82,12,2,0,1,1,"16/10/19","qua","Botafogo","fora","perdeu"
0,0,0.3,6,2,0.55,485,0.83,12,2,0,1,2,"27/10/19","ter","Botafogo","fora","perdeu"
0,0,0.22,9,2,0.51,441,0.83,11,2,0,0,7,"03/11/19","qua","Botafogo","fora","perdeu"
0.08,1,0.3,10,3,0.47,441,0.83,9,0,0,0,7,"27/11/19","sex","Botafogo","fora","venceu"
0.08,1,0.22,9,2,0.41,290,0.74,9,2,0,0,7,"04/12/19","dom","Botafogo","fora","perdeu"
0.08,1,0.46,13,6,0.41,290,0.74,10,3,0,0,8,"12/08/20","seg","Botafogo","fora","empatou"
0.11,1,0.33,9,3,0.45,446,0.82,10,3,0,1,3,"16/08/20","sáb","Botafogo","fora","empatou"
0,0,0.4,13,6,0.45,446,0.83,8,1,0,1,7,"23/08/20","dom","Botafogo","fora","empatou"
0.11,1,0.33,9,3,0.41,392,0.82,8,1,0,1,4,"05/09/20","ter","Botafogo","fora","empatou"
0.14,1,0.23,13,3,0.39,339,0.81,10,1,0,2,6,"09/09/20","dom","Botafogo","fora","empatou"
0.14,1,0.23,11,3,0.38,314,0.81,10,1,0,2,4,"27/09/20","seg","Botafogo","fora","empatou"
0.09,1,0.31,13,5,0.39,339,0.81,10,1,0,2,5,"11/10/20","qui","Botafogo","fora","venceu"
0.09,1,0.36,11,5,0.38,314,0.81,12,1,0,0,5,"14/10/20","seg","Botafogo","fora","perdeu"
0.06,1,0.31,16,4,0.46,359,0.81,13,2,0,0,5,"08/11/20","qui","Botafogo","fora","perdeu"
0.06,1,0.3,11,3,0.41,361,0.8,15,2,0,0,4,"25/11/20","qui","Botafogo","fora","perdeu"
0.06,1,0.3,10,3,0.45,397,0.81,17,3,0,1,4,"09/12/20","dom","Botafogo","fora","perdeu"
0,0,0.3,8,3,0.41,361,0.8,17,3,0,1,2,"12/12/20","qui","Botafogo","fora","perdeu"
0.08,1,0.17,8,2,0.45,397,0.81,19,4,0,0,2,"19/12/20","sex","Botafogo","fora","venceu"
0.08,1,0.17,12,2,0.52,409,0.84,18,2,0,0,6,"10/01/21","qui","Botafogo","fora","perdeu"
0.08,1,0.17,12,3,0.52,445,0.84,18,1,0,2,6,"17/01/21","sáb","Botafogo","fora","perdeu"
0.11,1,0.42,12,3,0.49,409,0.84,18,1,0,3,6,"24/01/21","dom","Botafogo","fora","perdeu"
0,0,0.42,7,3,0.49,435,0.81,20,1,0,3,3,"02/02/21","qui","Botafogo","fora","empatou"
0.06,1,0.17,7,3,0.46,388,0.81,20,1,0,1,6,"13/02/21","qui","Botafogo","fora","perdeu"
0,0,0.17,11,3,0.46,388,0.82,20,1,0,1,5,"25/02/21","sex","Botafogo","fora","perdeu"
0.06,1,0.18,17,3,0.46,388,0.83,10,1,0,2,6,"17/04/22","sáb","Botafogo","fora","venceu"
0.06,1,0.27,11,3,0.46,351,0.82,15,3,0,2,5,"24/04/22","seg","Botafogo","fora","empatou"
0.06,1,0.18,17,3,0.53,505,0.85,5,1,0,2,7,"08/05/22","qui","Botafogo","fora","venceu"
0.08,1,0.19,13,4,0.51,368,0.8,16,1,0,0,8,"07/06/19","ter","Vasco da Gama","casa","venceu"
0.09,1,0.3,11,3,0.46,342,0.75,16,1,0,0,5,"13/06/19","qua","Vasco da Gama","casa","venceu"
0.09,1,0.3,11,3,0.51,368,0.75,14,0,0,2,5,"20/07/19","dom","Vasco da Gama","casa","venceu"
0.12,2,0.31,16,5,0.44,391,0.82,14,0,0,2,3,"04/08/19","qui","Vasco da Gama","casa","empatou"
0.06,1,0.31,18,5,0.53,484,0.83,14,4,0,2,5,"17/08/19","sáb","Vasco da Gama","casa","perdeu"
0.09,1,0.31,16,5,0.44,391,0.83,13,4,0,0,7,"25/08/19","ter","Vasco da Gama","casa","venceu"
0.09,1,0.39,18,6,0.52,473,0.83,13,4,0,0,7,"07/09/19","qua","Vasco da Gama","casa","perdeu"
0.09,1,0.39,18,6,0.52,453,0.82,15,3,0,0,4,"05/10/19","qua","Vasco da Gama","casa","perdeu"
